"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"16/09/2022","82,500.0","83,700.0","83,900.0","82,500.0","1.36M","-1.43%"
"15/09/2022","83,700.0","84,500.0","84,500.0","83,700.0","780.50K","-0.36%"
"14/09/2022","84,000.0","83,500.0","84,500.0","83,500.0","1.31M","-0.71%"
"13/09/2022","84,600.0","85,000.0","85,300.0","84,300.0","1.05M","0.00%"
"12/09/2022","84,600.0","85,100.0","85,200.0","84,300.0","716.00K","0.36%"
"09/09/2022","84,300.0","84,600.0","85,000.0","84,300.0","1.15M","0.00%"
"08/09/2022","84,300.0","84,100.0","85,000.0","83,800.0","1.14M","0.36%"
"07/09/2022","84,000.0","85,500.0","85,900.0","84,000.0","2.24M","-2.10%"
"06/09/2022","85,800.0","86,000.0","86,400.0","85,800.0","1.17M","-0.46%"
"05/09/2022","86,200.0","86,500.0","86,700.0","85,900.0","1.02M","-0.46%"
"31/08/2022","86,600.0","85,800.0","87,000.0","85,800.0","1.17M","0.23%"
"30/08/2022","86,400.0","86,500.0","87,000.0","86,000.0","1.15M","-0.12%"
"29/08/2022","86,500.0","87,000.0","87,000.0","84,700.0","2.23M","-0.80%"
"26/08/2022","87,200.0","86,400.0","87,800.0","86,300.0","1.94M","1.04%"
"25/08/2022","86,300.0","86,200.0","86,700.0","86,000.0","1.14M","0.12%"
"24/08/2022","86,200.0","86,500.0","86,800.0","86,100.0","1.01M","0.23%"
"23/08/2022","86,000.0","85,110.0","86,000.0","85,110.0","1.09M","0.23%"
"22/08/2022","85,802.0","85,605.0","86,297.0","84,913.0","1.63M","-0.12%"
"19/08/2022","85,901.0","86,989.0","87,483.0","85,209.0","1.96M","-1.59%"
"18/08/2022","87,285.0","86,890.0","88,669.0","86,890.0","2.55M","0.00%"
"17/08/2022","87,285.0","87,977.0","88,076.0","86,989.0","1.51M","-0.45%"
"16/08/2022","87,680.0","87,878.0","88,372.0","87,087.0","1.38M","-0.23%"
"15/08/2022","87,878.0","85,605.0","88,076.0","85,605.0","3.09M","2.77%"
"12/08/2022","85,506.0","84,715.0","85,506.0","84,715.0","1.24M","0.58%"
"11/08/2022","85,012.0","85,209.0","85,802.0","84,715.0","1.85M","0.00%"
"10/08/2022","85,012.0","85,308.0","85,703.0","85,012.0","1.12M","-0.23%"
"09/08/2022","85,209.0","85,012.0","86,494.0","84,715.0","2.32M","0.23%"
"08/08/2022","85,012.0","84,913.0","85,407.0","84,320.0","1.59M","0.23%"
"05/08/2022","84,814.0","85,110.0","86,198.0","84,616.0","1.77M","-0.35%"
"04/08/2022","85,110.0","84,122.0","85,605.0","83,924.0","3.05M","1.53%"
"03/08/2022","83,825.0","84,023.0","84,221.0","83,232.0","2.25M","-0.24%"
"02/08/2022","84,023.0","83,035.0","84,122.0","82,540.0","1.88M","1.19%"
"01/08/2022","83,035.0","83,035.0","83,232.0","82,145.0","1.82M","0.60%"
"29/07/2022","82,540.0","84,122.0","84,221.0","82,540.0","1.94M","-1.65%"
"28/07/2022","83,924.0","84,221.0","84,814.0","82,145.0","1.66M","-0.35%"
"27/07/2022","84,221.0","83,628.0","84,221.0","83,430.0","771.10K","0.47%"
"26/07/2022","83,825.0","85,012.0","85,012.0","83,825.0","1.13M","-0.70%"
"25/07/2022","84,418.0","86,000.0","86,000.0","84,122.0","2.25M","0.35%"
"22/07/2022","84,122.0","85,407.0","85,506.0","84,122.0","1.31M","0.12%"
"21/07/2022","84,023.0","84,913.0","84,913.0","83,529.0","1.80M","0.12%"
"20/07/2022","83,924.0","84,023.0","84,913.0","83,035.0","2.85M","2.29%"
"19/07/2022","82,046.0","81,947.0","82,046.0","81,255.0","1.19M","0.00%"
"18/07/2022","82,046.0","81,848.0","83,529.0","81,354.0","1.26M","0.97%"
"15/07/2022","81,255.0","83,035.0","83,035.0","81,255.0","1.38M","-0.72%"
"14/07/2022","81,848.0","81,848.0","82,540.0","81,255.0","891.30K","0.36%"
"13/07/2022","81,552.0","83,035.0","83,035.0","81,552.0","1.14M","-1.20%"
"12/07/2022","82,540.0","81,848.0","82,540.0","81,749.0","602.80K","0.85%"
"11/07/2022","81,848.0","83,628.0","83,628.0","81,848.0","998.10K","-0.96%"
"08/07/2022","82,639.0","82,936.0","83,035.0","82,145.0","910.40K","0.60%"
"07/07/2022","82,145.0","82,936.0","83,628.0","82,145.0","1.29M","-0.48%"
"06/07/2022","82,540.0","83,133.0","84,913.0","82,540.0","2.23M","-2.22%"
"05/07/2022","84,418.0","86,791.0","86,791.0","84,418.0","1.40M","-1.50%"
"04/07/2022","85,703.0","87,483.0","87,483.0","85,012.0","1.01M","-1.48%"
"01/07/2022","86,989.0","86,000.0","87,779.0","83,825.0","1.70M","2.09%"
"30/06/2022","85,209.0","88,471.0","88,867.0","85,209.0","1.51M","-4.22%"
"29/06/2022","88,966.0","87,878.0","88,966.0","87,186.0","1.18M","0.33%"
"28/06/2022","88,669.0","88,471.0","89,163.0","86,198.0","2.30M","3.70%"
"27/06/2022","85,506.0","85,407.0","86,890.0","84,913.0","1.25M","1.17%"
"24/06/2022","84,517.0","85,110.0","86,791.0","84,517.0","902.40K","0.00%"
"23/06/2022","84,517.0","83,035.0","85,802.0","82,738.0","2.02M","1.18%"
"22/06/2022","83,529.0","88,768.0","89,361.0","83,430.0","2.97M","-5.16%"
"21/06/2022","88,076.0","91,338.0","92,425.0","87,977.0","2.46M","-3.15%"
"20/06/2022","90,943.0","92,425.0","93,414.0","90,251.0","2.48M","0.00%"
"17/06/2022","90,943.0","89,262.0","91,536.0","87,977.0","2.32M","0.00%"
"16/06/2022","90,943.0","89,954.0","92,722.0","89,163.0","2.52M","1.66%"
"15/06/2022","89,460.0","89,559.0","89,559.0","86,989.0","1.76M","1.57%"
"14/06/2022","88,076.0","85,012.0","88,867.0","84,517.0","2.31M","3.36%"
"13/06/2022","85,209.0","86,989.0","89,756.0","85,012.0","3.39M","-5.96%"
"10/06/2022","90,613.0","93,414.0","94,485.0","90,613.0","3.57M","-4.60%"
"09/06/2022","94,979.0","95,144.0","95,473.0","93,331.0","2.05M","0.26%"
"08/06/2022","94,732.0","95,803.0","96,874.0","94,320.0","3.19M","-0.52%"
"07/06/2022","95,226.0","92,837.0","95,226.0","89,460.0","4.69M","2.30%"
"06/06/2022","93,084.0","93,908.0","95,556.0","92,261.0","3.07M","-0.88%"
"03/06/2022","93,908.0","91,849.0","93,908.0","91,354.0","2.11M","2.24%"
"02/06/2022","91,849.0","92,920.0","94,567.0","91,519.0","2.75M","-0.27%"
"01/06/2022","92,096.0","90,531.0","93,002.0","90,448.0","2.44M","1.73%"
"31/05/2022","90,531.0","91,684.0","91,684.0","88,554.0","2.59M","-1.26%"
"30/05/2022","91,684.0","91,519.0","92,590.0","89,954.0","3.00M","-0.45%"
"27/05/2022","92,096.0","86,988.0","92,261.0","86,906.0","4.65M","5.87%"
"26/05/2022","86,988.0","86,659.0","88,224.0","86,165.0","1.71M","0.57%"
"25/05/2022","86,494.0","81,964.0","86,494.0","81,305.0","4.52M","6.92%"
"24/05/2022","80,893.0","79,492.0","80,893.0","79,080.0","1.66M","1.76%"
"23/05/2022","79,492.0","80,893.0","80,893.0","79,163.0","1.36M","-1.03%"
"20/05/2022","80,316.0","80,481.0","81,469.0","79,904.0","1.69M","0.52%"
"19/05/2022","79,904.0","78,339.0","80,481.0","78,339.0","1.47M","-0.72%"
"18/05/2022","80,481.0","82,128.0","82,458.0","80,316.0","2.32M","-2.01%"
"17/05/2022","82,128.0","76,609.0","82,128.0","76,197.0","2.45M","6.97%"
"16/05/2022","76,774.0","80,316.0","80,316.0","76,774.0","2.09M","-0.43%"
"13/05/2022","77,103.0","79,163.0","81,552.0","76,692.0","4.92M","-2.09%"
"12/05/2022","78,751.0","81,799.0","83,941.0","78,257.0","3.11M","-6.18%"
"11/05/2022","83,941.0","80,728.0","83,941.0","79,739.0","2.00M","3.56%"
"10/05/2022","81,057.0","77,433.0","81,387.0","75,785.0","3.38M","4.68%"
"09/05/2022","77,433.0","80,975.0","81,552.0","77,433.0","5.40M","-6.19%"
"06/05/2022","82,540.0","84,270.0","85,670.0","82,540.0","2.92M","-4.30%"
"05/05/2022","86,247.0","86,165.0","86,906.0","83,941.0","2.63M","0.19%"
"04/05/2022","86,082.0","86,412.0","87,236.0","85,753.0","1.92M","-0.48%"
"29/04/2022","86,494.0","86,494.0","88,224.0","85,835.0","4.79M","-0.47%"
"28/04/2022","86,906.0","84,764.0","87,977.0","84,435.0","3.04M","2.43%"
"27/04/2022","84,847.0","84,435.0","85,670.0","82,787.0","3.04M","-1.25%"
"26/04/2022","85,918.0","82,540.0","86,494.0","79,904.0","6.52M","0.87%"
"25/04/2022","85,176.0","90,695.0","91,354.0","85,176.0","5.53M","-6.93%"
"22/04/2022","91,519.0","92,672.0","93,826.0","87,318.0","6.85M","-0.80%"
"21/04/2022","92,261.0","91,602.0","95,473.0","91,602.0","4.88M","0.00%"
"20/04/2022","92,261.0","92,261.0","93,084.0","90,284.0","3.95M","0.00%"
"19/04/2022","92,261.0","95,967.0","96,379.0","92,261.0","5.68M","-3.03%"
"18/04/2022","95,144.0","94,732.0","97,697.0","93,908.0","4.03M","0.43%"
"15/04/2022","94,732.0","94,814.0","97,121.0","93,908.0","3.75M","-1.37%"
"14/04/2022","96,050.0","94,897.0","97,944.0","94,897.0","4.24M","1.30%"
"13/04/2022","94,814.0","90,613.0","94,814.0","90,448.0","3.99M","4.83%"
"12/04/2022","90,448.0","89,789.0","91,849.0","87,812.0","3.79M","1.20%"
"08/04/2022","89,377.0","93,331.0","93,826.0","89,377.0","4.88M","-4.24%"
"07/04/2022","93,331.0","93,661.0","96,297.0","92,343.0","4.70M","0.27%"
"06/04/2022","93,084.0","89,295.0","93,908.0","89,295.0","5.01M","3.67%"
"05/04/2022","89,789.0","89,872.0","91,931.0","89,789.0","2.24M","-0.27%"
"04/04/2022","90,036.0","93,496.0","93,496.0","90,036.0","3.23M","-1.53%"
"01/04/2022","91,437.0","88,059.0","91,437.0","87,400.0","5.18M","3.74%"
"31/03/2022","88,142.0","86,906.0","91,107.0","86,165.0","4.17M","0.94%"
"30/03/2022","87,318.0","87,153.0","88,389.0","86,082.0","3.40M","1.05%"
"29/03/2022","86,412.0","81,222.0","86,412.0","81,222.0","9.87M","6.93%"
"28/03/2022","80,810.0","78,669.0","81,305.0","78,421.0","4.20M","2.51%"
"25/03/2022","78,833.0","79,163.0","79,492.0","78,751.0","1.47M","-0.31%"
"24/03/2022","79,080.0","79,080.0","80,069.0","78,504.0","2.19M","-0.52%"
"23/03/2022","79,492.0","79,492.0","80,316.0","79,080.0","2.37M","0.10%"
"22/03/2022","79,410.0","79,080.0","79,904.0","78,586.0","2.50M","1.15%"
"21/03/2022","78,504.0","78,421.0","79,080.0","78,257.0","1.87M","0.21%"
"18/03/2022","78,339.0","76,609.0","79,575.0","76,609.0","3.38M","3.37%"
"17/03/2022","75,785.0","75,621.0","76,362.0","75,374.0","1.42M","0.44%"
"16/03/2022","75,456.0","75,044.0","76,033.0","74,550.0","1.37M","0.66%"
"15/03/2022","74,962.0","75,621.0","75,621.0","73,973.0","2.25M","-0.87%"
"14/03/2022","75,621.0","76,609.0","76,609.0","74,550.0","2.33M","-1.50%"
"11/03/2022","76,774.0","77,845.0","77,927.0","76,362.0","1.37M","-1.48%"
"10/03/2022","77,927.0","79,328.0","79,328.0","77,927.0","934.44K","-0.94%"
"09/03/2022","78,669.0","77,927.0","79,492.0","77,927.0","2.64M","0.74%"
"08/03/2022","78,092.0","77,268.0","78,586.0","76,280.0","2.67M","1.07%"
"07/03/2022","77,268.0","76,692.0","77,351.0","75,950.0","2.04M","0.32%"
"04/03/2022","77,021.0","76,856.0","77,268.0","76,609.0","1.61M","0.11%"
"03/03/2022","76,939.0","76,774.0","77,433.0","76,774.0","1.15M","0.32%"
"02/03/2022","76,692.0","76,609.0","76,939.0","76,362.0","1.31M","-0.32%"
"01/03/2022","76,939.0","77,433.0","77,433.0","76,197.0","1.32M","0.11%"
"28/02/2022","76,856.0","76,033.0","77,021.0","76,033.0","1.81M","1.08%"
"25/02/2022","76,033.0","76,115.0","76,939.0","75,868.0","1.27M","0.33%"
"24/02/2022","75,785.0","76,609.0","77,021.0","74,138.0","1.62M","-1.08%"
"23/02/2022","76,609.0","76,280.0","77,351.0","76,280.0","1.17M","0.11%"
"22/02/2022","76,527.0","76,609.0","76,856.0","75,785.0","1.39M","-0.64%"
"21/02/2022","77,021.0","75,950.0","77,433.0","75,785.0","1.66M","1.41%"
"18/02/2022","75,950.0","76,033.0","76,197.0","75,538.0","742.56K","-0.65%"
"17/02/2022","76,444.0","75,703.0","76,444.0","74,962.0","1.02M","1.64%"
"16/02/2022","75,209.0","75,538.0","76,197.0","75,209.0","737.04K","0.22%"
"15/02/2022","75,044.0","74,962.0","75,538.0","74,550.0","786.48K","0.11%"
"14/02/2022","74,962.0","74,962.0","75,456.0","74,467.0","928.92K","-0.65%"
"11/02/2022","75,456.0","75,621.0","76,115.0","75,291.0","769.92K","-0.43%"
"10/02/2022","75,785.0","75,291.0","75,785.0","74,303.0","1.17M","1.43%"
"09/02/2022","74,715.0","75,538.0","75,538.0","74,632.0","1.37M","0.11%"
"08/02/2022","74,632.0","73,726.0","75,621.0","73,726.0","1.01M","1.23%"
"07/02/2022","73,726.0","74,138.0","74,220.0","73,314.0","622.08K","0.00%"
"28/01/2022","73,726.0","70,843.0","73,726.0","70,761.0","1.86M","4.19%"
"27/01/2022","70,761.0","70,843.0","71,420.0","70,349.0","863.52K","-0.12%"
"26/01/2022","70,843.0","71,667.0","71,667.0","70,431.0","1.10M","-0.58%"
"25/01/2022","71,255.0","70,184.0","72,079.0","69,195.0","1.43M","1.41%"
"24/01/2022","70,266.0","72,655.0","72,902.0","70,019.0","2.43M","-3.29%"
"21/01/2022","72,655.0","73,314.0","73,973.0","72,655.0","1.01M","-0.68%"
"20/01/2022","73,149.0","72,820.0","74,962.0","72,738.0","1.60M","0.57%"
"19/01/2022","72,738.0","72,573.0","73,479.0","72,490.0","893.88K","0.23%"
"18/01/2022","72,573.0","72,738.0","73,808.0","72,490.0","1.45M","-1.01%"
"17/01/2022","73,314.0","74,550.0","75,209.0","73,314.0","1.88M","-2.52%"
"14/01/2022","75,209.0","75,538.0","75,868.0","74,879.0","824.04K","-0.87%"
"13/01/2022","75,868.0","74,879.0","76,362.0","73,973.0","2.17M","2.79%"
"12/01/2022","73,808.0","73,397.0","74,632.0","72,902.0","2.09M","0.11%"
"11/01/2022","73,726.0","75,785.0","75,950.0","73,397.0","3.01M","-2.72%"
"10/01/2022","75,785.0","76,774.0","77,021.0","75,703.0","2.26M","-1.50%"
"07/01/2022","76,939.0","76,692.0","77,186.0","76,692.0","1.22M","-0.11%"
"06/01/2022","77,021.0","77,103.0","77,433.0","77,021.0","1.43M","-0.11%"
"05/01/2022","77,103.0","77,186.0","77,598.0","77,021.0","1.43M","0.11%"
"04/01/2022","77,021.0","76,939.0","77,598.0","76,856.0","2.32M","0.54%"
"31/12/2021","76,609.0","77,268.0","77,762.0","76,609.0","1.93M","-0.64%"
"30/12/2021","77,103.0","77,186.0","77,680.0","77,021.0","972.96K","0.00%"
"29/12/2021","77,103.0","78,092.0","78,092.0","77,103.0","1.09M","-0.95%"
"28/12/2021","77,845.0","77,845.0","78,174.0","77,515.0","680.76K","0.00%"
"27/12/2021","77,845.0","77,598.0","78,257.0","76,856.0","952.44K","0.75%"
"24/12/2021","77,268.0","77,021.0","77,845.0","76,444.0","1.42M","0.64%"
"23/12/2021","76,774.0","78,257.0","78,257.0","76,609.0","2.32M","-1.90%"
"22/12/2021","78,257.0","78,257.0","78,586.0","77,927.0","2.00M","-0.21%"
"21/12/2021","78,421.0","78,833.0","78,998.0","78,339.0","1.33M","-0.63%"
"20/12/2021","78,916.0","79,492.0","79,492.0","78,669.0","1.22M","-0.62%"
"17/12/2021","79,410.0","78,751.0","79,904.0","78,669.0","1.38M","0.94%"
"16/12/2021","78,669.0","80,316.0","80,316.0","78,669.0","1.49M","-0.42%"
"15/12/2021","78,998.0","78,833.0","79,328.0","78,751.0","970.08K","0.21%"
"14/12/2021","78,833.0","79,080.0","79,410.0","78,586.0","1.37M","-0.31%"
"13/12/2021","79,080.0","79,492.0","79,492.0","78,751.0","1.08M","0.21%"
"10/12/2021","78,916.0","79,410.0","79,904.0","78,586.0","1.39M","-1.24%"
"09/12/2021","79,904.0","78,339.0","79,904.0","78,339.0","1.19M","1.46%"
"08/12/2021","78,751.0","79,492.0","79,492.0","78,257.0","1.28M","-0.42%"
"07/12/2021","79,080.0","78,257.0","79,080.0","77,845.0","1.74M","1.59%"
"06/12/2021","77,845.0","78,669.0","79,492.0","77,598.0","2.87M","-1.05%"
"03/12/2021","78,669.0","80,563.0","80,563.0","78,669.0","2.41M","-1.75%"
"02/12/2021","80,069.0","80,398.0","80,975.0","80,069.0","1.14M","-1.02%"
"01/12/2021","80,893.0","80,316.0","81,222.0","79,657.0","1.51M","1.13%"
"30/11/2021","79,987.0","80,810.0","81,140.0","79,904.0","3.08M","-1.02%"
"29/11/2021","80,810.0","80,316.0","81,469.0","80,316.0","2.39M","-0.81%"
"26/11/2021","81,469.0","82,458.0","83,034.0","81,387.0","2.40M","-1.10%"
"25/11/2021","82,375.0","81,140.0","83,858.0","80,975.0","6.58M","2.14%"
"24/11/2021","80,646.0","79,657.0","81,057.0","79,410.0","2.93M","1.35%"
"23/11/2021","79,575.0","78,257.0","79,575.0","78,174.0","1.38M","1.68%"
"22/11/2021","78,257.0","78,669.0","79,080.0","78,257.0","2.00M","-0.31%"
"19/11/2021","78,504.0","80,316.0","80,563.0","78,339.0","2.98M","-1.24%"
"18/11/2021","79,492.0","80,975.0","81,305.0","79,492.0","2.41M","-1.83%"
"17/11/2021","80,975.0","80,975.0","81,057.0","80,728.0","1.42M","0.00%"
"16/11/2021","80,975.0","80,151.0","81,964.0","79,739.0","4.21M","1.03%"
"15/11/2021","80,151.0","81,140.0","81,140.0","80,151.0","2.29M","-0.71%"
"12/11/2021","80,728.0","79,245.0","80,893.0","78,998.0","2.69M","2.08%"
"11/11/2021","79,080.0","79,904.0","80,728.0","78,916.0","2.55M","-1.03%"
"10/11/2021","79,904.0","79,410.0","79,904.0","78,998.0","1.91M","0.62%"
"09/11/2021","79,410.0","80,316.0","80,398.0","79,080.0","2.22M","-1.03%"
"08/11/2021","80,234.0","80,398.0","81,140.0","80,151.0","2.03M","-0.20%"
"05/11/2021","80,398.0","79,245.0","80,563.0","79,080.0","2.60M","1.67%"
"04/11/2021","79,080.0","79,163.0","79,739.0","78,833.0","2.11M","-0.10%"
"03/11/2021","79,163.0","79,245.0","79,657.0","78,421.0","3.22M","0.00%"
"02/11/2021","79,163.0","78,669.0","79,904.0","78,669.0","2.53M","0.31%"
"01/11/2021","78,916.0","80,234.0","80,234.0","78,751.0","3.43M","-1.14%"
"29/10/2021","79,822.0","80,728.0","80,728.0","79,822.0","2.86M","-1.12%"
"28/10/2021","80,728.0","80,893.0","81,057.0","80,069.0","1.97M","-0.20%"
"27/10/2021","80,893.0","79,739.0","80,893.0","79,492.0","2.79M","1.34%"
"26/10/2021","79,822.0","78,257.0","79,822.0","77,680.0","2.23M","2.11%"
"25/10/2021","78,174.0","79,245.0","79,245.0","78,174.0","3.53M","-1.35%"
"22/10/2021","79,245.0","79,904.0","80,234.0","79,163.0","2.43M","-0.52%"
"21/10/2021","79,657.0","81,057.0","81,140.0","79,657.0","2.74M","-0.92%"
"20/10/2021","80,398.0","81,305.0","81,964.0","79,575.0","2.70M","-1.01%"
"19/10/2021","81,222.0","81,552.0","81,964.0","81,222.0","1.84M","-0.40%"
"18/10/2021","81,552.0","81,552.0","82,375.0","81,222.0","2.72M","0.10%"
"15/10/2021","81,469.0","81,881.0","82,458.0","81,057.0","2.04M","0.10%"
"14/10/2021","81,387.0","81,881.0","82,375.0","81,057.0","2.19M","-0.60%"
"13/10/2021","81,881.0","81,552.0","83,611.0","81,140.0","3.88M","0.40%"
"12/10/2021","81,552.0","81,716.0","81,716.0","81,140.0","1.35M","-0.20%"
"11/10/2021","81,716.0","81,552.0","81,799.0","80,975.0","2.75M","0.30%"
"08/10/2021","81,469.0","78,257.0","81,964.0","77,762.0","9.97M","4.88%"
"07/10/2021","77,680.0","78,174.0","78,257.0","77,515.0","1.80M","-0.11%"
"06/10/2021","77,762.0","77,845.0","78,010.0","77,186.0","1.89M","0.00%"
"05/10/2021","77,762.0","78,257.0","79,080.0","77,762.0","1.67M","-0.21%"
"04/10/2021","77,927.0","76,609.0","78,421.0","76,115.0","2.73M","1.83%"
"01/10/2021","76,527.0","76,527.0","76,692.0","76,197.0","1.27M","-0.11%"
"30/09/2021","76,609.0","77,021.0","77,351.0","76,609.0","1.20M","-0.21%"
"29/09/2021","76,774.0","76,609.0","76,939.0","76,033.0","1.41M","0.22%"
"28/09/2021","76,609.0","75,538.0","76,609.0","75,374.0","1.67M","0.98%"
"27/09/2021","75,868.0","76,527.0","77,021.0","75,868.0","1.86M","-0.65%"
"24/09/2021","76,362.0","76,774.0","76,774.0","76,362.0","1.74M","-0.43%"
"23/09/2021","76,692.0","76,774.0","77,268.0","76,609.0","1.67M","-0.11%"
"22/09/2021","76,774.0","76,774.0","76,939.0","76,362.0","2.43M","-0.32%"
"21/09/2021","77,021.0","76,939.0","77,433.0","76,197.0","3.24M","-0.95%"
"20/09/2021","77,762.0","79,080.0","79,245.0","77,515.0","3.03M","-1.36%"
"17/09/2021","78,833.0","78,669.0","79,904.0","78,586.0","3.99M","1.05%"
"16/09/2021","78,010.0","77,762.0","78,257.0","77,598.0","2.31M","0.64%"
"15/09/2021","77,515.0","77,268.0","77,762.0","76,856.0","2.03M","0.32%"
"14/09/2021","77,268.0","76,856.0","78,010.0","76,609.0","3.03M","0.86%"
"13/09/2021","76,609.0","77,103.0","77,433.0","76,527.0","1.92M","-0.53%"
"10/09/2021","77,021.0","76,939.0","77,762.0","76,939.0","1.73M","0.32%"
"09/09/2021","76,774.0","76,692.0","77,351.0","76,444.0","1.67M","0.11%"
"08/09/2021","76,692.0","77,021.0","77,598.0","76,444.0","1.74M","-0.43%"
"07/09/2021","77,021.0","78,504.0","78,504.0","77,021.0","2.75M","-1.47%"
"06/09/2021","78,174.0","76,115.0","78,174.0","76,033.0","3.75M","2.71%"
"01/09/2021","76,115.0","75,868.0","76,609.0","75,868.0","1.62M","0.00%"
"31/08/2021","76,115.0","76,033.0","76,774.0","75,785.0","2.34M","0.22%"
"30/08/2021","75,950.0","76,609.0","76,609.0","75,868.0","1.79M","0.22%"
"27/08/2021","75,785.0","74,962.0","75,785.0","74,632.0","2.28M","0.66%"
"26/08/2021","75,291.0","75,785.0","76,527.0","75,126.0","2.11M","-0.54%"
"25/08/2021","75,703.0","76,115.0","76,115.0","74,962.0","1.61M","0.00%"
"24/08/2021","75,703.0","75,374.0","75,785.0","74,056.0","3.70M","0.99%"
"23/08/2021","74,962.0","76,197.0","76,197.0","74,962.0","4.12M","-1.94%"
"20/08/2021","76,444.0","77,845.0","78,010.0","75,044.0","5.22M","-1.80%"
"19/08/2021","77,845.0","78,257.0","78,257.0","77,268.0","3.27M","0.53%"
"18/08/2021","77,433.0","77,268.0","78,174.0","77,268.0","2.34M","0.21%"
"17/08/2021","77,268.0","77,515.0","77,927.0","77,021.0","3.36M","-0.85%"
"16/08/2021","77,927.0","78,257.0","78,421.0","77,762.0","2.29M","0.64%"
"13/08/2021","77,433.0","75,884.0","77,433.0","75,803.0","4.34M","1.28%"
"12/08/2021","76,455.0","78,085.0","78,248.0","76,129.0","10.08M","-2.39%"
"11/08/2021","78,330.0","79,634.0","79,715.0","78,330.0","5.86M","-1.74%"
"10/08/2021","79,715.0","80,123.0","80,204.0","79,552.0","3.22M","0.31%"
"09/08/2021","79,471.0","79,063.0","79,634.0","78,167.0","3.52M","0.93%"
"06/08/2021","78,737.0","78,900.0","79,226.0","78,085.0","4.10M","0.00%"
"05/08/2021","78,737.0","77,596.0","79,063.0","77,351.0","2.98M","1.05%"
"04/08/2021","77,922.0","78,167.0","78,411.0","77,351.0","3.38M","-0.21%"
"03/08/2021","78,085.0","78,085.0","78,248.0","77,188.0","4.33M","0.21%"
"02/08/2021","77,922.0","76,618.0","78,737.0","76,618.0","5.13M","1.70%"
"30/07/2021","76,618.0","76,210.0","77,270.0","75,640.0","5.43M","0.64%"
"29/07/2021","76,129.0","74,988.0","76,536.0","74,743.0","4.46M","1.52%"
"28/07/2021","74,988.0","75,640.0","76,373.0","74,743.0","4.02M","-1.29%"
"27/07/2021","75,966.0","76,944.0","77,351.0","75,395.0","6.01M","-0.53%"
"26/07/2021","76,373.0","73,602.0","76,536.0","73,521.0","6.93M","3.54%"
